Date,Time,OS,Focal,Composition,Latitude,Longitude
23-Feb-12,15:45,OS17359,Sammy/,Sammy/Nenki/Ana/Aisha/Ayax/Eva/Ergie/Eli/Evita/Elena/Nipa/Nika/Nina/Lucas/Vita/Violeta/Luna/Lela/,-0.63264759,-76.16015969
29-Feb-12,7:00,OS17630,Andreo/,Andreo/Lucas/Nenki/,-0.63624327,-76.14424444
29-Feb-12,7:15,OS17630,Andreo/,Andreo/Lucas/Nenki/,-0.63594694,-76.1442822
29-Feb-12,7:30,OS17630,Andreo/,Andreo/Lucas/Nenki/,-0.63409946,-76.14456148
29-Feb-12,7:45,OS17630,Andreo/,Andreo/Lucas/Nenki/,-0.63438971,-76.14535573
29-Feb-12,8:00,OS17630,Andreo/,Andreo/Lucas/Nenki/,-0.63427541,-76.1454562
29-Feb-12,8:15,OS17630,Andreo/,Andreo/Lucas/Nenki/,-0.63436184,-76.14538309
29-Feb-12,8:30,OS17630,Andreo/,Andreo/Lucas/Nenki/,-0.6343288,-76.1453381
29-Feb-12,8:45,OS17630,Andreo/,Andreo/Lucas/Nenki/,-0.63417892,-76.1456999
29-Feb-12,9:00,OS17630,Andreo/,Andreo/Lucas/Nenki/Vita/Violeta/,-0.63424676,-76.14573987
29-Feb-12,9:15,OS17630,Andreo/,Andreo/Lucas/Nenki/Vita/Violeta/Eva/Ergie/Eli/Evita/Elena/,-0.63423634,-76.14580369
29-Feb-12,9:30,OS17630,Andreo/,Andreo/Lucas/Nenki/Vita/Violeta/Eva/Ergie/Eli/Evita/Elena/,-0.63419528,-76.14578508
29-Feb-12,9:45,OS17630,Andreo/,Andreo/Lucas/Nenki/Vita/Violeta/Eva/Ergie/Eli/Evita/Elena/,-0.63439817,-76.14570731
29-Feb-12,10:15,OS17630,Andreo/,Andreo/Lucas/Nenki/Vita/Violeta/Eva/Ergie/Eli/Evita/Elena/,-0.63470029,-76.14780106
29-Feb-12,10:30,OS17630,Andreo/,Andreo/Lucas/Nenki/Vita/Violeta/Eva/Ergie/Eli/Evita/Elena/,-0.6351134,-76.14935512
29-Feb-12,11:30,OS17630,Andreo/,Andreo/Lucas/Nenki/Eva/Ergie/Eli/Evita/Elena/Vita/Violeta/Ana/Aisha/Ayax/Sammy/Nipa/Nika/Nina/Buka/Boa/Luna/Lela/,-0.63306038,-76.1542805
29-Feb-12,11:45,OS17630,Andreo/,Andreo/Lucas/Nenki/Eva/Ergie/Eli/Evita/Elena/Vita/Violeta/Ana/Aisha/Ayax/Sammy/Nipa/Nika/Nina/Buka/Boa/Luna/Lela/,-0.63309295,-76.15542708
1-Mar-12,7:30,OS17631,Andreo/,Nenki/Andreo/Ana/Aisha/Ayax/Eva/Ergie/Eli/Luna/Liana/Lela/Vita/Violeta/Lucas/Evita/Elena/,-0.63356893,-76.15667145
1-Mar-12,8:00,OS17631,Andreo/,Nenki/Andreo/Ana/Aisha/Ayax/Eva/Ergie/Eli/Luna/Liana/Lela/Vita/Violeta/Lucas/Evita/Elena/,-0.63319843,-76.15690839
1-Mar-12,8:15,OS17631,Andreo/,Nenki/Andreo/Ana/Aisha/Ayax/Eva/Ergie/Eli/Luna/Liana/Lela/Vita/Violeta/Lucas/Evita/Elena/,-0.63305246,-76.15733784
1-Mar-12,8:30,OS17631,Andreo/,Andreo/Lucas/Vita/Violeta/,-0.63309,-76.15727981
1-Mar-12,8:45,OS17631,Andreo/,Andreo/Lucas/Vita/Violeta/,-0.63304665,-76.15721377
1-Mar-12,13:30,OS17366,Nenki/,Andreo/Lucas/Sammy/Nenki/Olio/,-0.63267836,-76.153791
1-Mar-12,13:45,OS17366,Nenki/,Andreo/Lucas/Sammy/Nenki/Olio/,-0.63270718,-76.15379501
1-Mar-12,14:15,OS17366,Nenki/,Nenki/Lucas/Sammy/Olio/Andreo/,-0.63261116,-76.15240906
1-Mar-12,14:30,OS17366,Nenki/,Nenki/Lucas/Sammy/Olio/Andreo/,-0.63224572,-76.15026572
1-Mar-12,15:00,OS17366,Nenki/,Andreo/Lucas/Sammy/Nenki/Olio/,-0.63269571,-76.1462987
1-Mar-12,15:15,OS17366,Nenki/,Nenki/Lucas/Sammy/Olio/Andreo/,-0.63362576,-76.14540385
1-Mar-12,15:30,OS17366,Nenki/,Nenki/Lucas/Sammy/Olio/Andreo/,-0.63340901,-76.145321
1-Mar-12,15:45,OS17366,Nenki/,Nenki/Lucas/Sammy/Olio/Andreo/,-0.63337488,-76.14523643
1-Mar-12,16:00,OS17366,Nenki/,Nenki/Lucas/Sammy/Olio/Andreo/,-0.63395,-76.1451169
1-Mar-12,16:15,OS17366,Nenki/,Nenki/Lucas/Sammy/Olio/Andreo/,-0.63484269,-76.14635869
1-Mar-12,16:30,OS17366,Nenki/,Nenki/Lucas/Sammy/Olio/Andreo/,-0.63585224,-76.14622874
1-Mar-12,16:45,OS17366,Nenki/,Nenki/Lucas/Sammy/Olio/Andreo/,-0.63740349,-76.14677408
1-Mar-12,17:15,OS17366,Nenki/,Nenki/Lucas/Sammy/Olio/Andreo/,-0.63692405,-76.14805022
1-Mar-12,17:30,OS17366,Nenki/,Nenki/Lucas/Sammy/Olio/Andreo/Evita/Elena/,-0.63675171,-76.14832891
27-Mar-12,9:30,OS17648,Sofia/,Buka/Boa/Kauo/Kauoka/Koinka/Sofia/Summer/Mika/Maquis/Vita/Violeta/Ana/Aisha/Ayax/Evita/Elena/Nipa/Nika/Nina/Eva/Ergie/Eli/Sammy/Olio/Andreo/Lucas/Julieta,-0.63304834,-76.15427225
27-Mar-12,10:00,OS17648,Sofia/,Buka/Boa/Kauo/Kauoka/Koinka/Sofia/Summer/Mika/Maquis/Vita/Violeta/Ana/Aisha/Ayax/Evita/Elena/Nipa/Nika/Nina/Eva/Ergie/Eli/Sammy/Olio/Andreo/Lucas/Julieta/,-0.63276603,-76.15382459
27-Mar-12,10:15,OS17648,Sofia/,Buka/Boa/Kauo/Kauoka/Koinka/Sofia/Summer/Mika/Maquis/Vita/Violeta/Ana/Aisha/Ayax/Evita/Elena/Nipa/Nika/Nina/Eva/Ergie/Eli/Sammy/Olio/Andreo/Lucas/Julieta/,-0.63277609,-76.15375165
27-Mar-12,10:30,OS17648,Sofia/,Buka/Boa/Kauo/Kauoka/Koinka/Sofia/Summer/Mika/Maquis/Vita/Violeta/Ana/Aisha/Ayax/Evita/Elena/Nipa/Nika/Nina/Eva/Ergie/Eli/Sammy/Olio/Andreo/Lucas/Julieta/,-0.63277197,-76.15370455
27-Mar-12,10:45,OS17648,Sofia/,Buka/Boa/Kauo/Kauoka/Koinka/Sofia/Summer/Mika/Maquis/Vita/Violeta/Ana/Aisha/Ayax/Evita/Elena/Nipa/Nika/Nina/Eva/Ergie/Eli/Sammy/Olio/Andreo/Lucas/Julieta/,-0.6327796,-76.15374958
28-Mar-12,8:15,OS17384,Andreo/,Andreo/Lucas/Mono/Nenki/Ana/Aisha/Ayax/Eva/Ergie/Eli/Luna/Lela/,-0.63809062,-76.15641146
28-Mar-12,9:00,OS17384,Andreo/,Andreo/Lucas/Mono/Nenki/Ana/Aisha/Ayax/Eva/Ergie/Eli/Luna/Lela/,-0.63674018,-76.15594659
28-Mar-12,9:30,OS17384,Andreo/,Andreo/Lucas/Mono/Nenki/Ana/Aisha/Ayax/Eva/Ergie/Eli/Luna/Lela/,-0.6327266,-76.15378602
28-Mar-12,9:45,OS17384,Andreo/,Andreo/Lucas/Mono/Nenki/Ana/Aisha/Ayax/Eva/Ergie/Eli/Luna/Lela/,-0.63273268,-76.15374816
28-Mar-12,10:30,OS17384,Andreo/,Andreo/Lucas/Mono/Nenki/Ana/Aisha/Ayax/Eva/Ergie/Eli/Luna/Lela/,-0.63275033,-76.15377588
28-Mar-12,10:45,OS17384,Andreo/,Andreo/Lucas/Mono/Nenki/Ana/Aisha/Ayax/Eva/Ergie/Eli/Luna/Lela/,-0.63277098,-76.15368244
28-Mar-12,11:00,OS17384,Andreo/,Andreo/Lucas/Mono/Nenki/Ana/Aisha/Ayax/Eva/Ergie/Eli/Luna/Lela/,-0.63274291,-76.1536761
28-Mar-12,11:15,OS17384,Andreo/,Andreo/Lucas/Mono/Nenki/Ana/Aisha/Ayax/Eva/Ergie/Eli/Luna/Lela/,-0.63277079,-76.15365137
28-Mar-12,11:45,OS17384,Andreo/,Andreo/Lucas/Mono/Nenki/Ana/Aisha/Ayax/Eva/Ergie/Eli/Luna/Lela/,-0.63276741,-76.1537522
29-Mar-12,9:30,OS17650,Ana/,Ana/Aisha/Ayax/Nipa/Nika/Nina/Lucas/,-0.63811283,-76.15621968
29-Mar-12,10:15,OS17650,Ana/,Ana/Aisha/Ayax/Nipa/Nika/Nina/Lucas/,-0.6381716,-76.15628244
29-Mar-12,10:45,OS17650,Ana/,Ana/Aisha/Ayax/Nipa/Nika/Nina/Lucas/,-0.63820636,-76.15607187
29-Mar-12,11:15,OS17650,Ana/,Ana/Aisha/Ayax/Nipa/Nika/Nina/Lucas/,-0.63642889,-76.15539428
29-Mar-12,12:00,OS17650,Ana/,Ana/Aisha/Ayax/Nipa/Nika/Nina/Lucas/Luna/Lela/Evita/Elena/,-0.63285606,-76.15401623
29-Mar-12,12:15,OS17650,Ana/,Ana/Aisha/Ayax/Nipa/Nika/Nina/Lucas/Luna/Lela/Evita/Elena/,-0.63300428,-76.15393695
29-Mar-12,12:30,OS17650,Ana/,Ana/Aisha/Ayax/Nipa/Nika/Nina/Lucas/Luna/Lela/Evita/Elena/,-0.63311698,-76.15419064
29-Mar-12,12:45,OS17650,Ana/,Ana/Aisha/Ayax/Nipa/Nika/Nina/Lucas/Luna/Lela/Evita/Elena/,-0.63306362,-76.1550758
29-Mar-12,13:00,OS17650,Ana/,Ana/Aisha/Ayax/Nipa/Nika/Nina/Lucas/Luna/Lela/Evita/Elena/,-0.63309874,-76.15500325
29-Mar-12,13:15,OS17650,Ana/,Ana/Aisha/Ayax/Nipa/Nika/Nina/Lucas/Luna/Lela/Evita/Elena/,-0.63306075,-76.15515661
29-Mar-12,13:30,OS17650,Ana/,Ana/Aisha/Ayax/Nipa/Nika/Nina/Lucas/Luna/Lela/Evita/Elena/,-0.63292094,-76.1537942
29-Mar-12,13:45,OS17650,Ana/,Ana/Aisha/Ayax/Nipa/Nika/Nina/Lucas/Luna/Lela/Evita/Elena/,-0.63285806,-76.153815410000007
29-Mar-12,14:00,OS17650,Ana/,Ana/Aisha/Ayax/Nipa/Nika/Nina/Lucas/Luna/Lela/Evita/Elena/,-0.63273926,-76.15382512
29-Mar-12,14:15,OS17650,Ana/,Ana/Aisha/Ayax/Nipa/Nika/Nina/Lucas/Luna/Lela/Evita/Elena/,-0.63285499,-76.15376309
29-Mar-12,14:30,OS17650,Ana/,Ana/Aisha/Ayax/Nipa/Nika/Nina/Lucas/Luna/Lela/Evita/Elena/,-0.63277313,-76.15373795
4-Apr-12,8:30,OS98579,Lucas/,Lucas/Nenki/Olio/Sammy/Andreo/,-0.63110093,-76.1560781
4-Apr-12,8:45,OS98579,Lucas/,Lucas/Nenki/Olio/Sammy/Andreo/,-0.62921889,-76.15870741
4-Apr-12,9:00,OS98579,Lucas/,Lucas/Ne.nki/Olio/Sammy/Andreo/,-0.6261081,-76.16052154
4-Apr-12,9:30,OS98579,Lucas/,Lucas/Nenki/Olio/Sammy/Andreo/,-0.62656416,-76.16369033
4-Apr-12,9:45,OS98579,Lucas/,Lucas/Nenki/Olio/Sammy/Andreo/,-0.62866221,-76.16535127
4-Apr-12,10:00,OS98579,Lucas/,Lucas/Nenki/Olio/Sammy/Andreo/,-0.63042301,-76.16555123
4-Apr-12,10:15,OS98579,Lucas/,Lucas/Nenki/Olio/Sammy/Andreo/,-0.63226707,-76.16598503
4-Apr-12,10:30,OS98579,Lucas/,Lucas/Nenki/Olio/Sammy/Andreo/,-0.63277053,-76.16642799
11-Apr-12,16:15,OS17663,Eva/,Eva/Ergie/Eli/Ana/Aisha/Ayax/Luna/Lela/Andreo/Olio/Lucas/Evita/Elena/Sammy/Vita/Violeta/,-0.63273302,-76.15375744
11-Apr-12,16:30,OS17663,Eva/,Eva/Ergie/Eli/Ana/Aisha/Ayax/Luna/Lela/Andreo/Olio/Lucas/Evita/Elena/Sammy/Vita/Violeta/,-0.63279765,-76.15380634
11-Apr-12,17:00,OS17663,Eva/,Eva/Ergie/Eli/Ana/Aisha/Ayax/Luna/Lela/Andreo/Olio/Lucas/Evita/Elena/Sammy/Vita/Violeta/,-0.63271613,-76.15382023
11-Apr-12,17:15,OS17663,Eva/,Eva/Ergie/Eli/Ana/Aisha/Ayax/Luna/Lela/Andreo/Olio/Lucas/Evita/Elena/Sammy/Vita/Violeta/,-0.63284078,-76.15380987
11-Apr-12,17:30,OS17663,Eva/,Eva/Ergie/Eli/Ana/Aisha/Ayax/Luna/Lela/Andreo/Olio/Lucas/Evita/Elena/Sammy/Vita/Violeta/,-0.63413559,-76.15298424
12-Apr-12,7:00,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/,-0.63788395,-76.15107806
12-Apr-12,7:15,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/,-0.63787072,-76.15111439
12-Apr-12,7:30,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/,-0.63798078,-76.15111824
12-Apr-12,7:45,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/,-0.63795037,-76.15111313
12-Apr-12,8:00,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/,-0.63794406,-76.15112316
12-Apr-12,8:30,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/Luna/Lela/,-0.63770438,-76.15136261
12-Apr-12,8:45,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/Luna/Lela/,-0.63778731,-76.15166316
12-Apr-12,9:00,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/Luna/Lela/,-0.63804349,-76.15157343
12-Apr-12,9:15,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/Luna/Lela/,-0.63793234,-76.15160297
12-Apr-12,9:30,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/Luna/Lela/,-0.63798142,-76.15160349
12-Apr-12,9:45,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/Luna/Lela/,-0.63795402,-76.15159772
12-Apr-12,10:00,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/Luna/Lela/,-0.6380083,-76.15158572
12-Apr-12,10:15,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/Luna/Lela/,-0.63800434,-76.15168019
12-Apr-12,10:30,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/Luna/Lela/,-0.63808023,-76.15172114
12-Apr-12,10:45,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/Luna/Lela/,-0.63801731,-76.1516439
12-Apr-12,11:15,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/Luna/Lela/,-0.638062,-76.15168004
12-Apr-12,12:00,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/Luna/Lela/,-0.63791367,-76.15160484
12-Apr-12,12:15,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/Luna/Lela/,-0.63784178,-76.151543
12-Apr-12,12:45,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/Luna/Lela/,-0.63793688,-76.15143049
12-Apr-12,13:00,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/Luna/Lela/,-0.63747153,-76.15157801
12-Apr-12,13:15,OS17664,Sammy/,Eva/Ergie/Eli/Vita/Violeta/Andreo/Sammy/Lucas/Olio/Evita/Elena/Luna/Lela/,-0.63670436,-76.15199945
12-Apr-12,13:30,OS17664,Sammy/,Andreo/Lucas/Sammy/Nenki/Olio/,-0.63503451,-76.15258105
12-Apr-12,13:45,OS17664,Sammy/,Andreo/Lucas/Sammy/Nenki/Olio/,-0.63518454,-76.14985135
12-Apr-12,14:00,OS17664,Sammy/,Andreo/Lucas/Sammy/Nenki/Olio/,-0.63513749,-76.14665563
12-Apr-12,14:15,OS17664,Sammy/,Andreo/Lucas/Sammy/Nenki/Olio/,-0.63370821,-76.14576374
12-Apr-12,14:30,OS17664,Sammy/,Andreo/Lucas/Sammy/Nenki/Olio/,-0.63248257,-76.14440433
12-Apr-12,14:45,OS17664,Sammy/,Andreo/Lucas/Sammy/Nenki/Olio/,-0.63195149,-76.14240035
12-Apr-12,15:00,OS17664,Sammy/,Andreo/Lucas/Sammy/Nenki/Olio/,-0.63185794,-76.14245697
12-Apr-12,15:15,OS17664,Sammy/,Andreo/Lucas/Sammy/Nenki/Olio/,-0.63203566,-76.14394357
12-Apr-12,15:30,OS17664,Sammy/,Andreo/Lucas/Sammy/Nenki/Olio/,-0.63155312,-76.14386363
12-Apr-12,15:45,OS17664,Sammy/,Andreo/Lucas/Sammy/Nenki/Olio/,-0.63156365,-76.14381669
12-Apr-12,16:00,OS17664,Sammy/,Andreo/Lucas/Sammy/Nenki/Olio/,-0.63152695,-76.1438432
12-Apr-12,16:15,OS17664,Sammy/,Andreo/Lucas/Sammy/Nenki/Olio/,-0.63192298,-76.14372164
12-Apr-12,16:45,OS17664,Sammy/,Nenki/Lucas/Sammy/,-0.63359237,-76.14493342
12-Apr-12,17:00,OS17664,Sammy/,Nenki/Lucas/Sammy/,-0.63358899,-76.14506681
12-Apr-12,17:15,OS17664,Sammy/,Lucas/Sammy/Nenki/,-0.63359715,-76.14613873
13-Apr-12,7:45,OS98588,Nenki/,Nenki/Sammy/Lucas/Olio/Eva/Ergie/Eli/Vita/Violeta/,-0.63786945,-76.15138586
13-Apr-12,8:00,OS17400,Sammy/,Lucas/Sammy/Nenki/Olio/Eva/Ergie/Eli/Vita/Violeta/,-0.63789508,-76.15142518
13-Apr-12,8:15,OS17400,Sammy/,Lucas/Sammy/Nenki/Olio/Eva/Ergie/Eli/Vita/Violeta/,-0.63784729,-76.15138477
13-Apr-12,8:30,OS17400,Sammy/,Lucas/Sammy/Nenki/Olio/Eva/Ergie/Eli/Vita/Violeta/,-0.63780582,-76.15141388
25-Apr-12,8:00,OS98600,Mika/,Mika/Maquis/Lucas/,-0.63189351,-76.16385115
25-Apr-12,8:15,OS98600,Mika/,Mika/Maquis/Lucas/,-0.63164468,-76.16394449
25-Apr-12,8:30,OS98600,Mika/,Mika/Maquis/Lucas/,-0.63222757,-76.16426431
25-Apr-12,8:45,OS98600,Mika/,Mika/Maquis/Lucas/Nenki/,-0.63232031,-76.16395585
25-Apr-12,9:00,OS98600,Mika/,Mika/Maquis/Lucas/Nenki/Buka/Boa/Kauo/Kauoka/Koinka/,-0.63228489,-76.1639674
25-Apr-12,9:15,OS98600,Mika/,Mika/Maquis/Lucas/Nenki/Buka/Boa/Kauo/Kauoka/Koinka/,-0.63237922,-76.16380721
25-Apr-12,9:30,OS98600,Mika/,Mika/Maquis/Lucas/Nenki/Buka/Boa/Kauo/Kauoka/Koinka/Sammy/,-0.63242302,-76.16389328
25-Apr-12,9:45,OS98600,Mika/,Mika/Maquis/Lucas/Nenki/Buka/Boa/Kauo/Kauoka/Koinka/Sammy/,-0.63242106,-76.16381875
25-Apr-12,10:00,OS98600,Mika/,Mika/Maquis/Lucas/Nenki/Buka/Boa/Kauo/Kauoka/Koinka/Sammy/,-0.63239695,-76.16378305
25-Apr-12,10:15,OS98600,Mika/,Mika/Maquis/Lucas/Nenki/Buka/Boa/Kauo/Kauoka/Koinka/Sammy/,-0.63250781,-76.16394796
25-Apr-12,10:30,OS98600,Mika/,Mika/Maquis/Lucas/Nenki/Buka/Boa/Kauo/Kauoka/Koinka/Sammy/,-0.63236471,-76.16384503
25-Apr-12,10:45,OS98600,Mika/,Mika/Maquis/Lucas/Nenki/Buka/Boa/Kauo/Kauoka/Koinka/Sammy/,-0.63228531,-76.16375568
29-Apr-12,17:30,OS17681,Luna/,Luna/Lela/Lucas/,-0.63315999,-76.15527151
29-Apr-12,17:45,OS17681,Luna/,Luna/Lela/Lucas/,-0.63313905,-76.15523229
29-Apr-12,18:00,OS17681,Luna/,Luna/Lela/Lucas/,-0.63314435,-76.15521658
29-Apr-12,18:15,OS17681,Luna/,Luna/Lela/Lucas/,-0.63314199,-76.15524552
29-Apr-12,18:30,OS17681,Luna/,Luna/Lela/Lucas/,-0.63314135,-76.15517533
30-Apr-12,9:15,OS17417,Mono/,Mono/Andreo/Nenki/Lucas/Olio/,-0.6339066,-76.15331461
30-Apr-12,9:30,OS17417,Mono/,Mono/Andreo/Nenki/Lucas/Olio/,-0.63370397999999994,-76.15335908
30-Apr-12,9:45,OS17417,Mono/,Mono/Andreo/Nenki/Lucas/Olio/,-0.63374521,-76.15317487
3-May-12,9:30,OS98611,Sofia/,Sofia/Summer/Sammy/Nenki/Lucas/Andreo/Kauo/Kauoka/Koinka/,-0.62965399,-76.16005925
3-May-12,9:45,OS98611,Sammy/,Sofia/Summer/Sammy/Nenki/Lucas/Andreo/Kauo/Kauoka/Koinka/Buka/Boa/Julieta/,-0.62981758,-76.15980365
3-May-12,10:00,OS17420,Buka/,Buka/Boa/Julieta/Sofia/Summer/Sammy/Nenki/Andreo/Lucas/Kauo/Kauoka/Koinka/,-0.62983239,-76.16020101
3-May-12,10:30,OS17420,Buka/,Buka/Boa/Julieta/Sofia/Summer/Sammy/Nenki/Andreo/Lucas/Kauo/Kauoka/Koinka/,-0.6298005,-76.15989377
3-May-12,10:45,OS17420,Buka/,Buka/Boa/Julieta/Sofia/Summer/Sammy/Nenki/Andreo/Lucas/Kauo/Kauoka/Koinka/,-0.62985671,-76.15981784
3-May-12,11:00,OS17420,Buka/,Buka/Boa/Julieta/Sofia/Summer/Sammy/Nenki/Andreo/Lucas/Kauo/Kauoka/Koinka/,-0.62970423,-76.15998251
3-May-12,11:45,OS17420,Buka/,Buka/Boa/Julieta/Sofia/Summer/Sammy/Nenki/Andreo/Lucas/Kauo/Kauoka/Koinka/,-0.62984784,-76.16006288
3-May-12,12:00,OS17420,Buka/,Buka/Boa/Julieta/Sofia/Summer/Sammy/Nenki/Andreo/Lucas/Kauo/Kauoka/Koinka/,-0.62991466,-76.16022594
3-May-12,12:15,OS17420,Buka/,Buka/Boa/Julieta/Sofia/Summer/Sammy/Nenki/Andreo/Lucas/Kauo/Kauoka/Koinka/,-0.62981308,-76.16013501
3-May-12,12:45,OS17420,Buka/,Buka/Boa/Julieta/Sofia/Summer/Sammy/Nenki/Andreo/Lucas/Kauo/Kauoka/Koinka/,-0.62883892,-76.1601406
3-May-12,13:00,OS17420,Buka/,Buka/Boa/Julieta/Sofia/Summer/Sammy/Nenki/Andreo/Lucas/Kauo/Kauoka/Koinka/,-0.62882931,-76.16007646
3-May-12,13:15,OS17420,Buka/,Buka/Boa/Julieta/Sofia/Summer/Sammy/Nenki/Andreo/Lucas/Kauo/Kauoka/Koinka/,-0.62875195,-76.16013035
3-May-12,13:30,OS17420,Buka/,Buka/Boa/Julieta/Sofia/Summer/Sammy/Nenki/Andreo/Lucas/Kauo/Kauoka/Koinka/,-0.62875494,-76.16011397
3-May-12,13:45,OS17420,Buka/,Buka/Boa/Julieta/Sofia/Summer/Sammy/Nenki/Andreo/Lucas/Kauo/Kauoka/Koinka/,-0.62878925,-76.16010011
3-May-12,14:00,OS17420,Buka/,Buka/Boa/Kauo/Kauoka/Koinka/Sofia/Summer/Julieta/Andreo/Sammy/Lucas/Nenki/,-0.62907102,-76.16015097
3-May-12,14:15,OS17420,Buka/,Buka/Boa/Kauo/Kauoka/Koinka/Sofia/Summer/Julieta/Andreo/Sammy/Lucas/Nenki/,-0.62918704,-76.16105827
3-May-12,14:45,OS98611,Lucas/,Lucas/Nenki/Andreo/,-0.63056295,-76.1610386
3-May-12,15:00,OS98611,Lucas/,Lucas/Nenki/Andreo/,-0.63122488,-76.16132558
3-May-12,15:15,OS98611,Lucas/,Lucas/Nenki/Andreo/,-0.63206281,-76.16128236
3-May-12,15:30,OS98611,Lucas/,Lucas/Nenki/Andreo/,-0.63245633,-76.16098708
3-May-12,15:45,OS98611,Lucas/,Lucas/Nenki/Andreo/,-0.63238083,-76.16090464
3-May-12,16:00,OS98611,Lucas/,Lucas/Nenki/Andreo/,-0.63230867,-76.16098235
3-May-12,16:15,OS17420,Buka/,Buka/Boa/Kauo/Kauoka/Koinka/Sofia/Summer/Julieta/Sammy/Lucas/Andreo/Nenki/,-0.63234171,-76.16093148
3-May-12,16:15,OS98611,Lucas/,Lucas/Nenki/Andreo/Sammy/Buka/Boa/Kauo/Kauoka/Koinka/Sofia/Summer/Julieta/,-0.63239177,-76.16088881
3-May-12,16:45,OS98611,Lucas/,Lucas/Nenki/Andreo/Sammy/Buka/Boa/Kauo/Kauoka/Koinka/Sofia/Summer/Julieta/,-0.63232724,-76.16106288
3-May-12,17:00,OS98611,Lucas/,Lucas/Nenki/Andreo/Sammy/Buka/Boa/Kauo/Kauoka/Koinka/Sofia/Summer/Julieta/,-0.6332528,-76.16017751
3-May-12,17:15,OS98611,Lucas/,Lucas/Nenki/Andreo/Sammy/Buka/Boa/Kauo/Kauoka/Koinka/Sofia/Summer/Julieta/,-0.6337241,-76.15916761
3-May-12,17:30,OS98611,Lucas/,Lucas/Nenki/Andreo/Sammy/Buka/Boa/Kauo/Kauoka/Koinka/Sofia/Summer/Julieta/,-0.63358112,-76.15915751
3-May-12,17:45,OS98611,Lucas/,Lucas/Nenki/Andreo/Sammy/Buka/Boa/Kauo/Kauoka/Koinka/Sofia/Summer/Julieta/,-0.63361232,-76.15917407
3-May-12,18:00,OS98611,Lucas/,Lucas/Nenki/Andreo/Sammy/Buka/Boa/Kauo/Kauoka/Koinka/Sofia/Summer/Julieta/,-0.63359481,-76.15861461
3-May-12,18:15,OS98611,Lucas/,Lucas/Nenki/Andreo/Sammy/Buka/Boa/Kauo/Kauoka/Koinka/Sofia/Summer/Julieta/,-0.63358699,-76.15906219
3-May-12,18:30,OS98611,Lucas/,Lucas/Nenki/Andreo/Sammy/Buka/Boa/Kauo/Kauoka/Koinka/Sofia/Summer/Julieta/,-0.6336919,-76.15914087
4-May-12,6:15,OS17421,Sammy/,Sammy/Lucas/Nenki/Andreo/Ana/Aisha/Ayax/,-0.63364535,-76.15910843
4-May-12,6:30,OS17421,Sammy/,Sammy/Lucas/Nenki/Andreo/Ana/Aisha/Ayax/,-0.63351773,-76.15798707
4-May-12,6:45,OS17421,Sammy/,Sammy/Lucas/Nenki/Andreo/Ana/Aisha/Ayax/,-0.63359362,-76.15785785
4-May-12,7:00,OS17421,Sammy/,Andreo/Nenki/Sammy/Ana/Aisha/Ayax/Lucas/,-0.63339733,-76.1582076
